,time,x,y,k,l,E,A
154,15.4,-9.799788850480343,-1.6984115223499918,14.708628814495059,7.280252279319004,3.8656731945263108,0.06684199438393315
155,15.5,-9.57708581836088,-1.588181379374245,15.039153518947819,7.337528111132244,3.9414313377667916,0.06752147235137851
156,15.600000000000001,-9.358119076606124,-1.4813485964650004,15.37593318825908,7.393368268510486,4.018490651281564,0.0682014522659389
157,15.700000000000001,-9.142836806681125,-1.3778322060288235,15.718993218689599,7.44766490268415,4.096854248054054,0.06889133549991722
158,15.8,-8.931160673967307,-1.2775399746870488,16.068305042349202,7.500297708664653,4.176512842420406,0.0695826060422503
159,15.9,-8.723035164142404,-1.1803920004395942,16.423871465125483,7.55115049294859,4.257464536033771,0.07028235032587647
160,16.0,-8.518382723007674,-1.0862996066310409,16.785645002839694,7.600096465488989,4.3396959636540435,0.07098298765564513
161,16.1,-8.317149747664578,-0.9951866333502308,17.153613162419152,7.647012886298567,4.423201939958339,0.07169237390008402
162,16.2,-8.119254736543335,-0.9069658202859747,17.527697536284446,7.691765205594055,4.507962310977537,0.0724003964321772
163,16.3,-7.924649403325457,-0.8215662104530442,17.907874764400134,7.734225081864281,4.593969642052943,0.07311864186037241
164,16.400000000000002,-7.73324859104704,-0.7389021879216963,18.29403239418019,7.774250796883095,4.68119634436325,0.07383311626260403
165,16.5,-7.545000676957835,-0.6589041609921517,18.686115125634874,7.811706167516187,4.769627963800254,0.07455601985363601
166,16.6,-7.359836457440184,-0.5814964994271742,19.084016408055597,7.84644764872019,4.859238583838613,0.07528022159182299
167,16.7,-7.17768865201419,-0.5066059109344372,19.48761819251698,7.8783291284961905,4.949999832324787,0.07600593438473142
168,16.8,-6.998508272814862,-0.4341680179730946,19.89683106491041,7.90720557177462,5.0418899624470335,0.07674035007614836
169,16.900000000000002,-6.822212256070622,-0.3641061653426942,20.311467653879088,7.932922758263771,5.134865335307755,0.07746858640497821
170,17.0,-6.648749080098717,-0.29635773869832815,20.73139950050846,7.955329668160653,5.228895710663184,0.07820360712074616
171,17.1,-6.478068534435962,-0.23086191876318773,21.15648748437278,7.974273017906896,5.3239486338973,0.07894582231780464
172,17.2,-6.310089038852586,-0.16754732742653256,21.58649227737744,7.989593565599542,5.419969399758568,0.07968031740085328
173,17.3,-6.144761798033781,-0.1063564010596516,22.021240300408248,8.001134165096216,5.516918167572543,0.08042167211363786
174,17.400000000000002,-5.982023515650868,-0.04722754122341119,22.460495366119776,8.00873513084766,5.614741347061804,0.08116253770975695
175,17.5,-5.821795812681317,0.009904824416347657,22.903961203039596,8.01223540085227,5.713372135293252,0.0818945657899011
176,17.6,-5.66402888474599,0.0650946561612329,23.351400335425424,8.011474345459797,5.812756968789931,0.08263132761197686
177,17.7,-5.508677511423904,0.11839311038771128,23.802570935751234,8.006290525239132,5.91284152311398,0.08337493454795607
178,17.8,-5.355684192873784,0.16985431430719697,24.257174540699907,7.996522784546671,6.01355914455123,0.08411850227171723
179,17.900000000000002,-5.204957354245397,0.21954231887311568,24.71477330398654,7.982014091746892,6.114812524647347,0.08484236576110814
180,18.0,-5.056453468687398,0.2675039203259566,25.175060094573173,7.962604679057096,6.216533411880922,0.08557204918672826
181,18.1,-4.910130307772192,0.31378438525358543,25.63771309478328,7.938135334329945,6.31865054310232,0.08630807681351335
182,18.2,-4.765934535917281,0.3584313296745121,26.102352901313306,7.908450527369009,6.421080206278288,0.08704358963708832
183,18.3,-4.623771127234795,0.4015037794501418,26.56842479329231,7.87340838167234,6.523700278996433,0.0877524165052159
184,18.400000000000002,-4.483600559586679,0.4430425658392796,27.035540756367947,7.832857725179314,6.626425477849143,0.08846705059937852
185,18.5,-4.3453849531603295,0.48308700919970965,27.503299164081877,7.786649587893125,6.729167781976702,0.08918833266953197
186,18.6,-4.209058969471229,0.521683203001003,27.971172660422347,7.7346490328244,6.831811788618252,0.08989813747793363
187,18.7,-4.074555459552943,0.5588764038557165,28.43860405427342,7.676729682859411,6.934235824895379,0.09059400033640078
188,18.8,-3.941827296678329,0.5947051043695112,28.905086022485435,7.612763449741883,7.036329361736743,0.0912882261331731
189,18.900000000000002,-3.8108136467110745,0.6292103096165091,29.37003127670473,7.542636055826297,7.137964541005703,0.09197065345429312
190,19.0,-3.681459625686889,0.6624302368869648,29.83285150025847,7.466239040820888,7.239013508801648,0.09264434137104455
191,19.1,-3.553734535260982,0.6943958723751453,30.293031979384526,7.3834572488066765,7.3393647504144575,0.0933258551817888
192,19.200000000000003,-3.4275700258834103,0.7251465170098557,30.749890492008223,7.294209596403666,7.43887044679348,0.09398729043316877
193,19.3,-3.302899780424925,0.7547196597514737,31.202734346896733,7.198427863651909,7.537380812919701,0.09462863092399983
194,19.400000000000002,-3.179692566660282,0.7831433943737739,31.650984993743617,7.096027190389998,7.634771066946046,0.09527533688812513
195,19.5,-3.0578608767107736,0.8104575833225148,32.093823790751586,6.986983434943907,7.730864415170768,0.09588324846726648
196,19.6,-2.9373803327447012,0.8366867908613983,32.530661188763546,6.871229986735942,7.825534036564193,0.09650030015921772
197,19.700000000000003,-2.8181996276846855,0.8618605194154179,32.960790141478284,6.748738108095669,7.918627894366595,0.09710474669052682
